date,store,item,sales
2013-02-15,7,29,43
2013-02-16,7,29,39
2013-02-17,7,29,34
2013-02-18,7,29,26
2013-02-19,7,29,29
2013-02-20,7,29,34
2013-02-21,7,29,40
2013-02-22,7,29,31
2013-02-23,7,29,41
2013-02-24,7,29,28
2013-02-25,7,29,19
2013-02-26,7,29,18
2013-02-27,7,29,38
2013-02-28,7,29,33
2013-01-01,8,29,42
2013-01-02,8,29,50
2013-01-03,8,29,48
2013-01-04,8,29,38
2013-01-05,8,29,58
2013-01-06,8,29,41
2013-01-07,8,29,48
2013-01-08,8,29,48
2013-01-09,8,29,50
2013-01-10,8,29,45
2013-01-11,8,29,47
2013-01-12,8,29,62
2013-01-13,8,29,55
2013-01-14,8,29,46
2013-01-15,8,29,55
2013-01-16,8,29,50
2013-01-17,8,29,42
2013-01-18,8,29,45
2013-01-19,8,29,44
2013-01-20,8,29,46
2013-01-21,8,29,48
2013-01-22,8,29,52
2013-01-23,8,29,49
2013-01-24,8,29,49
2013-01-25,8,29,49
2013-01-26,8,29,58
2013-01-27,8,29,67
2013-01-28,8,29,52
2013-01-29,8,29,45
2013-01-30,8,29,45
2013-01-31,8,29,49
2013-02-01,8,29,58
2013-02-02,8,29,65
2013-02-03,8,29,59
2013-02-04,8,29,52
2013-02-05,8,29,47
2013-02-06,8,29,50
2013-02-07,8,29,54
2013-02-08,8,29,60
2013-02-09,8,29,65
2013-02-10,8,29,86
2013-02-11,8,29,56
2013-02-12,8,29,49
2013-02-13,8,29,60
2013-02-14,8,29,56
2013-02-15,8,29,53
2013-02-16,8,29,52
2013-02-17,8,29,50
2013-02-18,8,29,41
2013-02-19,8,29,41
2013-02-20,8,29,44
2013-02-21,8,29,49
2013-02-22,8,29,56
2013-02-23,8,29,64
2013-02-24,8,29,64
2013-02-25,8,29,42
2013-02-26,8,29,55
2013-02-27,8,29,49
2013-02-28,8,29,42
2013-01-01,9,29,34
2013-01-02,9,29,28
2013-01-03,9,29,53
2013-01-04,9,29,45
2013-01-05,9,29,55
2013-01-06,9,29,53
2013-01-07,9,29,29
2013-01-08,9,29,37
2013-01-09,9,29,37
2013-01-10,9,29,39
2013-01-11,9,29,53
2013-01-12,9,29,50
2013-01-13,9,29,56
2013-01-14,9,29,31
2013-01-15,9,29,36
2013-01-16,9,29,41
2013-01-17,9,29,37
2013-01-18,9,29,41
2013-01-19,9,29,54
2013-01-20,9,29,47
2013-01-21,9,29,26
2013-01-22,9,29,39
2013-01-23,9,29,40
2013-01-24,9,29,43
2013-01-25,9,29,33
2013-01-26,9,29,55
2013-01-27,9,29,50
2013-01-28,9,29,36
2013-01-29,9,29,34
2013-01-30,9,29,36
2013-01-31,9,29,33
2013-02-01,9,29,43
2013-02-02,9,29,50
2013-02-03,9,29,35
2013-02-04,9,29,31
2013-02-05,9,29,35
2013-02-06,9,29,38
2013-02-07,9,29,48
2013-02-08,9,29,38
2013-02-09,9,29,55
2013-02-10,9,29,49
2013-02-11,9,29,35
2013-02-12,9,29,60
2013-02-13,9,29,39
2013-02-14,9,29,43
2013-02-15,9,29,46
2013-02-16,9,29,48
2013-02-17,9,29,59
2013-02-18,9,29,45
2013-02-19,9,29,40
2013-02-20,9,29,36
2013-02-21,9,29,54
2013-02-22,9,29,41
2013-02-23,9,29,56
2013-02-24,9,29,52
2013-02-25,9,29,27
2013-02-26,9,29,38
2013-02-27,9,29,43
2013-02-28,9,29,52
2013-01-01,10,29,35
2013-01-02,10,29,32
2013-01-03,10,29,36
2013-01-04,10,29,45
2013-01-05,10,29,49
2013-01-06,10,29,50
2013-01-07,10,29,38
2013-01-08,10,29,40
2013-01-09,10,29,43
2013-01-10,10,29,36
2013-01-11,10,29,44
2013-01-12,10,29,61
2013-01-13,10,29,58
2013-01-14,10,29,31
2013-01-15,10,29,38
2013-01-16,10,29,48
2013-01-17,10,29,47
2013-01-18,10,29,45
2013-01-19,10,29,52
2013-01-20,10,29,63
2013-01-21,10,29,22
2013-01-22,10,29,46
2013-01-23,10,29,48
2013-01-24,10,29,47
2013-01-25,10,29,52
2013-01-26,10,29,49
2013-01-27,10,29,59
2013-01-28,10,29,40
2013-01-29,10,29,42
2013-01-30,10,29,35
2013-01-31,10,29,44
2013-02-01,10,29,48
2013-02-02,10,29,50
2013-02-03,10,29,62
2013-02-04,10,29,50
2013-02-05,10,29,48
2013-02-06,10,29,43
2013-02-07,10,29,41
2013-02-08,10,29,58
2013-02-09,10,29,57
2013-02-10,10,29,59
2013-02-11,10,29,39
2013-02-12,10,29,51
2013-02-13,10,29,49
2013-02-14,10,29,59
2013-02-15,10,29,48
2013-02-16,10,29,64
2013-02-17,10,29,58
2013-02-18,10,29,33
2013-02-19,10,29,49
2013-02-20,10,29,53
2013-02-21,10,29,53
2013-02-22,10,29,70
2013-02-23,10,29,72
2013-02-24,10,29,64
2013-02-25,10,29,44
2013-02-26,10,29,40
2013-02-27,10,29,50
2013-02-28,10,29,57
2013-01-01,1,30,17
2013-01-02,1,30,25
2013-01-03,1,30,25
2013-01-04,1,30,27
2013-01-05,1,30,22
2013-01-06,1,30,29
2013-01-07,1,30,16
2013-01-08,1,30,23
2013-01-09,1,30,33
2013-01-10,1,30,17
2013-01-11,1,30,18
2013-01-12,1,30,24
2013-01-13,1,30,23
2013-01-14,1,30,14
2013-01-15,1,30,17
2013-01-16,1,30,26
2013-01-17,1,30,15
2013-01-18,1,30,17
2013-01-19,1,30,17
2013-01-20,1,30,26
2013-01-21,1,30,21
2013-01-22,1,30,18
2013-01-23,1,30,17
2013-01-24,1,30,19
2013-01-25,1,30,15
2013-01-26,1,30,19
2013-01-27,1,30,21
2013-01-28,1,30,15
2013-01-29,1,30,18
2013-01-30,1,30,18
2013-01-31,1,30,21
2013-02-01,1,30,30
2013-02-02,1,30,33
2013-02-03,1,30,16
2013-02-04,1,30,18
2013-02-05,1,30,20
2013-02-06,1,30,34
2013-02-07,1,30,29
2013-02-08,1,30,36
2013-02-09,1,30,15
2013-02-10,1,30,21
2013-02-11,1,30,16
2013-02-12,1,30,26
2013-02-13,1,30,16
2013-02-14,1,30,18
2013-02-15,1,30,24
2013-02-16,1,30,26
2013-02-17,1,30,31
2013-02-18,1,30,19
2013-02-19,1,30,21
2013-02-20,1,30,17
2013-02-21,1,30,26
2013-02-22,1,30,24
2013-02-23,1,30,23
2013-02-24,1,30,25
2013-02-25,1,30,23
2013-02-26,1,30,25
2013-02-27,1,30,24
2013-02-28,1,30,28
2013-01-01,2,30,32
2013-01-02,2,30,16
2013-01-03,2,30,26
2013-01-04,2,30,31
2013-01-05,2,30,30
2013-01-06,2,30,24
2013-01-07,2,30,24
2013-01-08,2,30,35
2013-01-09,2,30,28
2013-01-10,2,30,25
2013-01-11,2,30,30
2013-01-12,2,30,35
2013-01-13,2,30,31
2013-01-14,2,30,24
2013-01-15,2,30,31
2013-01-16,2,30,29
2013-01-17,2,30,20
2013-01-18,2,30,27
2013-01-19,2,30,41
2013-01-20,2,30,19
2013-01-21,2,30,19
2013-01-22,2,30,20
2013-01-23,2,30,33
2013-01-24,2,30,27
2013-01-25,2,30,26
2013-01-26,2,30,37
2013-01-27,2,30,42
2013-01-28,2,30,24
2013-01-29,2,30,25
2013-01-30,2,30,20
2013-01-31,2,30,31
2013-02-01,2,30,45
2013-02-02,2,30,34
2013-02-03,2,30,37
2013-02-04,2,30,20
2013-02-05,2,30,30
2013-02-06,2,30,30
2013-02-07,2,30,25
2013-02-08,2,30,36
2013-02-09,2,30,34
2013-02-10,2,30,32
2013-02-11,2,30,36
2013-02-12,2,30,25
2013-02-13,2,30,21
2013-02-14,2,30,23
2013-02-15,2,30,35
2013-02-16,2,30,32
2013-02-17,2,30,37
2013-02-18,2,30,28
2013-02-19,2,30,22
2013-02-20,2,30,30
2013-02-21,2,30,31
2013-02-22,2,30,45
2013-02-23,2,30,42
2013-02-24,2,30,35
2013-02-25,2,30,40
2013-02-26,2,30,30
2013-02-27,2,30,33
2013-02-28,2,30,28
2013-01-01,3,30,19
2013-01-02,3,30,23
2013-01-03,3,30,28
2013-01-04,3,30,29
2013-01-05,3,30,39
2013-01-06,3,30,30
2013-01-07,3,30,29
2013-01-08,3,30,16
2013-01-09,3,30,27
2013-01-10,3,30,29
2013-01-11,3,30,30
2013-01-12,3,30,25
2013-01-13,3,30,25
2013-01-14,3,30,18
2013-01-15,3,30,20
2013-01-16,3,30,29
2013-01-17,3,30,27
2013-01-18,3,30,17
2013-01-19,3,30,28
2013-01-20,3,30,43
2013-01-21,3,30,31
2013-01-22,3,30,16
2013-01-23,3,30,20
2013-01-24,3,30,23
2013-01-25,3,30,29
2013-01-26,3,30,27
2013-01-27,3,30,39
2013-01-28,3,30,26
2013-01-29,3,30,25
2013-01-30,3,30,32
2013-01-31,3,30,30
2013-02-01,3,30,28
2013-02-02,3,30,31
2013-02-03,3,30,30
2013-02-04,3,30,22
2013-02-05,3,30,29
2013-02-06,3,30,23
2013-02-07,3,30,28
2013-02-08,3,30,30
2013-02-09,3,30,37
2013-02-10,3,30,42
2013-02-11,3,30,15
2013-02-12,3,30,28
2013-02-13,3,30,19
2013-02-14,3,30,15
2013-02-15,3,30,30
2013-02-16,3,30,27
2013-02-17,3,30,39
2013-02-18,3,30,22
2013-02-19,3,30,21
2013-02-20,3,30,24
2013-02-21,3,30,24
2013-02-22,3,30,22
2013-02-23,3,30,33
2013-02-24,3,30,41
2013-02-25,3,30,25
2013-02-26,3,30,31
2013-02-27,3,30,35
2013-02-28,3,30,27
2013-01-01,4,30,29
2013-01-02,4,30,29
2013-01-03,4,30,30
2013-01-04,4,30,28
2013-01-05,4,30,29
2013-01-06,4,30,28
2013-01-07,4,30,21
2013-01-08,4,30,26
2013-01-09,4,30,29
2013-01-10,4,30,19
2013-01-11,4,30,23
2013-01-12,4,30,18
2013-01-13,4,30,21
2013-01-14,4,30,28
2013-01-15,4,30,21
2013-01-16,4,30,22
2013-01-17,4,30,23
2013-01-18,4,30,25
2013-01-19,4,30,25
2013-01-20,4,30,25
2013-01-21,4,30,22
2013-01-22,4,30,32
2013-01-23,4,30,14
2013-01-24,4,30,29
2013-01-25,4,30,26
2013-01-26,4,30,22
2013-01-27,4,30,19
2013-01-28,4,30,28
2013-01-29,4,30,25
2013-01-30,4,30,18
2013-01-31,4,30,16
2013-02-01,4,30,27
2013-02-02,4,30,29
2013-02-03,4,30,37
2013-02-04,4,30,17
2013-02-05,4,30,29
2013-02-06,4,30,17
2013-02-07,4,30,29
2013-02-08,4,30,28
2013-02-09,4,30,33
2013-02-10,4,30,39
2013-02-11,4,30,21
2013-02-12,4,30,34
2013-02-13,4,30,19
2013-02-14,4,30,22
2013-02-15,4,30,33
2013-02-16,4,30,27
2013-02-17,4,30,32
2013-02-18,4,30,22
2013-02-19,4,30,27
2013-02-20,4,30,26
2013-02-21,4,30,33
2013-02-22,4,30,29
2013-02-23,4,30,22
2013-02-24,4,30,40
2013-02-25,4,30,27
2013-02-26,4,30,31
2013-02-27,4,30,26
2013-02-28,4,30,33
2013-01-01,5,30,16
2013-01-02,5,30,17
2013-01-03,5,30,18
2013-01-04,5,30,19
2013-01-05,5,30,9
2013-01-06,5,30,15
2013-01-07,5,30,22
2013-01-08,5,30,10
2013-01-09,5,30,19
2013-01-10,5,30,23
2013-01-11,5,30,16
2013-01-12,5,30,20
2013-01-13,5,30,18
2013-01-14,5,30,11
2013-01-15,5,30,19
2013-01-16,5,30,15
2013-01-17,5,30,19
2013-01-18,5,30,10
2013-01-19,5,30,19
2013-01-20,5,30,23
2013-01-21,5,30,18
2013-01-22,5,30,23
2013-01-23,5,30,19
2013-01-24,5,30,20
2013-01-25,5,30,14
2013-01-26,5,30,19
2013-01-27,5,30,21
2013-01-28,5,30,16
2013-01-29,5,30,15
2013-01-30,5,30,24
2013-01-31,5,30,14
2013-02-01,5,30,18
2013-02-02,5,30,22
2013-02-03,5,30,22
2013-02-04,5,30,13
2013-02-05,5,30,20
2013-02-06,5,30,11
2013-02-07,5,30,14
2013-02-08,5,30,27
2013-02-09,5,30,25
2013-02-10,5,30,15
2013-02-11,5,30,16
2013-02-12,5,30,16
2013-02-13,5,30,16
2013-02-14,5,30,23
2013-02-15,5,30,20
2013-02-16,5,30,22
2013-02-17,5,30,18
2013-02-18,5,30,11
2013-02-19,5,30,20
2013-02-20,5,30,18
2013-02-21,5,30,17
2013-02-22,5,30,20
2013-02-23,5,30,16
2013-02-24,5,30,22
2013-02-25,5,30,22
2013-02-26,5,30,18
2013-02-27,5,30,12
2013-02-28,5,30,20
2013-01-01,6,30,25
2013-01-02,6,30,13
2013-01-03,6,30,16
2013-01-04,6,30,21
2013-01-05,6,30,20
2013-01-06,6,30,21
2013-01-07,6,30,10
2013-01-08,6,30,26
2013-01-09,6,30,14
2013-01-10,6,30,16
2013-01-11,6,30,18
2013-01-12,6,30,18
2013-01-13,6,30,17
2013-01-14,6,30,12
2013-01-15,6,30,20
2013-01-16,6,30,19
2013-01-17,6,30,13
2013-01-18,6,30,18
2013-01-19,6,30,21
2013-01-20,6,30,20
2013-01-21,6,30,11
2013-01-22,6,30,24
2013-01-23,6,30,11
2013-01-24,6,30,12
2013-01-25,6,30,15
2013-01-26,6,30,19
2013-01-27,6,30,13
2013-01-28,6,30,16
2013-01-29,6,30,14
2013-01-30,6,30,10
2013-01-31,6,30,24
2013-02-01,6,30,28
2013-02-02,6,30,20
2013-02-03,6,30,26
2013-02-04,6,30,11
2013-02-05,6,30,19
2013-02-06,6,30,10
2013-02-07,6,30,26
2013-02-08,6,30,25
2013-02-09,6,30,23
2013-02-10,6,30,32
2013-02-11,6,30,16
2013-02-12,6,30,21
2013-02-13,6,30,18
2013-02-14,6,30,17
2013-02-15,6,30,20
2013-02-16,6,30,23
2013-02-17,6,30,12
2013-02-18,6,30,11
2013-02-19,6,30,18
2013-02-20,6,30,23
2013-02-21,6,30,8
2013-02-22,6,30,20
2013-02-23,6,30,26
2013-02-24,6,30,23
2013-02-25,6,30,19
2013-02-26,6,30,22
2013-02-27,6,30,16
2013-02-28,6,30,22
2013-01-01,7,30,15
2013-01-02,7,30,13
2013-01-03,7,30,14
2013-01-04,7,30,22
2013-01-05,7,30,14
2013-01-06,7,30,15
2013-01-07,7,30,14
2013-01-08,7,30,13
2013-01-09,7,30,16
2013-01-10,7,30,16
2013-01-11,7,30,19
2013-01-12,7,30,18
2013-01-13,7,30,18
2013-01-14,7,30,13
2013-01-15,7,30,18
2013-01-16,7,30,14
2013-01-17,7,30,15
2013-01-18,7,30,19
2013-01-19,7,30,11
2013-01-20,7,30,15
2013-01-21,7,30,11
2013-01-22,7,30,18
2013-01-23,7,30,13
2013-01-24,7,30,17
2013-01-25,7,30,15
2013-01-26,7,30,31
2013-01-27,7,30,23
2013-01-28,7,30,10
2013-01-29,7,30,12
2013-01-30,7,30,10
2013-01-31,7,30,16
2013-02-01,7,30,8
2013-02-02,7,30,16
2013-02-03,7,30,23
2013-02-04,7,30,14
2013-02-05,7,30,17
2013-02-06,7,30,13
2013-02-07,7,30,22
2013-02-08,7,30,17
2013-02-09,7,30,19
2013-02-10,7,30,19
2013-02-11,7,30,9
2013-02-12,7,30,11
2013-02-13,7,30,13
2013-02-14,7,30,14
2013-02-15,7,30,12
2013-02-16,7,30,19
2013-02-17,7,30,26
2013-02-18,7,30,14
2013-02-19,7,30,14
2013-02-20,7,30,17
2013-02-21,7,30,17
2013-02-22,7,30,20
2013-02-23,7,30,19
2013-02-24,7,30,16
2013-02-25,7,30,12
2013-02-26,7,30,21
2013-02-27,7,30,15
2013-02-28,7,30,18
2013-01-01,8,30,25
2013-01-02,8,30,17
2013-01-03,8,30,31
2013-01-04,8,30,38
2013-01-05,8,30,39
2013-01-06,8,30,38
2013-01-07,8,30,24
2013-01-08,8,30,34
2013-01-09,8,30,34
2013-01-10,8,30,31
2013-01-11,8,30,23
2013-01-12,8,30,26
2013-01-13,8,30,34
2013-01-14,8,30,22
2013-01-15,8,30,22
2013-01-16,8,30,21
2013-01-17,8,30,19
2013-01-18,8,30,23
2013-01-19,8,30,30
2013-01-20,8,30,27
2013-01-21,8,30,29
2013-01-22,8,30,30
2013-01-23,8,30,21
2013-01-24,8,30,28
2013-01-25,8,30,20
2013-01-26,8,30,31
2013-01-27,8,30,33
2013-01-28,8,30,32
2013-01-29,8,30,20
2013-01-30,8,30,27
2013-01-31,8,30,31
2013-02-01,8,30,35
2013-02-02,8,30,32
2013-02-03,8,30,25
2013-02-04,8,30,25
2013-02-05,8,30,38
2013-02-06,8,30,22
2013-02-07,8,30,27
2013-02-08,8,30,37
2013-02-09,8,30,37
2013-02-10,8,30,30
2013-02-11,8,30,23
2013-02-12,8,30,28
2013-02-13,8,30,23
2013-02-14,8,30,22
2013-02-15,8,30,40
2013-02-16,8,30,39
2013-02-17,8,30,15
2013-02-18,8,30,28
2013-02-19,8,30,27
2013-02-20,8,30,16
2013-02-21,8,30,26
2013-02-22,8,30,40
2013-02-23,8,30,42
2013-02-24,8,30,34
2013-02-25,8,30,22
2013-02-26,8,30,32
2013-02-27,8,30,20
2013-02-28,8,30,30
2013-01-01,9,30,20
2013-01-02,9,30,25
2013-01-03,9,30,20
2013-01-04,9,30,24
2013-01-05,9,30,23
2013-01-06,9,30,24
2013-01-07,9,30,28
2013-01-08,9,30,24
2013-01-09,9,30,19
2013-01-10,9,30,32
2013-01-11,9,30,36
2013-01-12,9,30,25
2013-01-13,9,30,27
2013-01-14,9,30,16
2013-01-15,9,30,17
2013-01-16,9,30,19
2013-01-17,9,30,26
2013-01-18,9,30,12
2013-01-19,9,30,36
2013-01-20,9,30,36
2013-01-21,9,30,21
2013-01-22,9,30,31
2013-01-23,9,30,23
2013-01-24,9,30,24
2013-01-25,9,30,20
2013-01-26,9,30,33
2013-01-27,9,30,24
2013-01-28,9,30,22
2013-01-29,9,30,17
2013-01-30,9,30,18
2013-01-31,9,30,21
2013-02-01,9,30,23
2013-02-02,9,30,28
2013-02-03,9,30,39
2013-02-04,9,30,28
2013-02-05,9,30,26
2013-02-06,9,30,33
2013-02-07,9,30,29
2013-02-08,9,30,22
2013-02-09,9,30,24
2013-02-10,9,30,26
2013-02-11,9,30,19
2013-02-12,9,30,30
2013-02-13,9,30,22
2013-02-14,9,30,28
2013-02-15,9,30,20
2013-02-16,9,30,25
2013-02-17,9,30,30
2013-02-18,9,30,31
2013-02-19,9,30,28
2013-02-20,9,30,18
2013-02-21,9,30,28
2013-02-22,9,30,25
2013-02-23,9,30,27
2013-02-24,9,30,37
2013-02-25,9,30,29
2013-02-26,9,30,24
2013-02-27,9,30,23
2013-02-28,9,30,29
2013-01-01,10,30,21
2013-01-02,10,30,24
2013-01-03,10,30,29
2013-01-04,10,30,39
2013-01-05,10,30,30
2013-01-06,10,30,32
2013-01-07,10,30,27
2013-01-08,10,30,26
2013-01-09,10,30,19
2013-01-10,10,30,24
2013-01-11,10,30,34
2013-01-12,10,30,18
2013-01-13,10,30,29
2013-01-14,10,30,20
2013-01-15,10,30,17
2013-01-16,10,30,26
2013-01-17,10,30,24
2013-01-18,10,30,22
2013-01-19,10,30,35
2013-01-20,10,30,36
2013-01-21,10,30,17
2013-01-22,10,30,23
2013-01-23,10,30,22
2013-01-24,10,30,19
2013-01-25,10,30,35
2013-01-26,10,30,25
2013-01-27,10,30,35
2013-01-28,10,30,26
2013-01-29,10,30,22
2013-01-30,10,30,28
2013-01-31,10,30,24
2013-02-01,10,30,31
2013-02-02,10,30,27
2013-02-03,10,30,40
2013-02-04,10,30,28
2013-02-05,10,30,26
2013-02-06,10,30,26
2013-02-07,10,30,31
2013-02-08,10,30,31
2013-02-09,10,30,31
2013-02-10,10,30,24
2013-02-11,10,30,16
2013-02-12,10,30,34
2013-02-13,10,30,33
2013-02-14,10,30,29
2013-02-15,10,30,30
2013-02-16,10,30,39
2013-02-17,10,30,39
2013-02-18,10,30,17
2013-02-19,10,30,24
2013-02-20,10,30,29
2013-02-21,10,30,30
2013-02-22,10,30,34
2013-02-23,10,30,29
2013-02-24,10,30,36
2013-02-25,10,30,16
2013-02-26,10,30,25
2013-02-27,10,30,27
2013-02-28,10,30,23
2013-01-01,1,31,30
2013-01-02,1,31,19
2013-01-03,1,31,33
2013-01-04,1,31,24
2013-01-05,1,31,32
2013-01-06,1,31,48
2013-01-07,1,31,21
2013-01-08,1,31,28
2013-01-09,1,31,24
2013-01-10,1,31,26
2013-01-11,1,31,24
2013-01-12,1,31,25
2013-01-13,1,31,31
2013-01-14,1,31,23
2013-01-15,1,31,36
2013-01-16,1,31,29
2013-01-17,1,31,20
2013-01-18,1,31,30
2013-01-19,1,31,26
2013-01-20,1,31,34
2013-01-21,1,31,17
2013-01-22,1,31,30
2013-01-23,1,31,33
2013-01-24,1,31,31
2013-01-25,1,31,29
2013-01-26,1,31,38
2013-01-27,1,31,33
2013-01-28,1,31,24
2013-01-29,1,31,27
2013-01-30,1,31,27
2013-01-31,1,31,21
2013-02-01,1,31,34
2013-02-02,1,31,26
2013-02-03,1,31,44
2013-02-04,1,31,30
2013-02-05,1,31,18
2013-02-06,1,31,45
2013-02-07,1,31,35
2013-02-08,1,31,41
2013-02-09,1,31,31
2013-02-10,1,31,31
2013-02-11,1,31,23
2013-02-12,1,31,27
2013-02-13,1,31,22
2013-02-14,1,31,38
2013-02-15,1,31,28
2013-02-16,1,31,41
2013-02-17,1,31,38
2013-02-18,1,31,27
2013-02-19,1,31,20
2013-02-20,1,31,39
2013-02-21,1,31,31
2013-02-22,1,31,38
2013-02-23,1,31,39
2013-02-24,1,31,51
2013-02-25,1,31,21
2013-02-26,1,31,31
2013-02-27,1,31,40
2013-02-28,1,31,30
2013-01-01,2,31,38
2013-01-02,2,31,37
2013-01-03,2,31,54
2013-01-04,2,31,47
2013-01-05,2,31,45
2013-01-06,2,31,42
2013-01-07,2,31,36
2013-01-08,2,31,43
2013-01-09,2,31,27
2013-01-10,2,31,53
2013-01-11,2,31,42
2013-01-12,2,31,47
2013-01-13,2,31,35
2013-01-14,2,31,29
2013-01-15,2,31,39
2013-01-16,2,31,40
2013-01-17,2,31,39
2013-01-18,2,31,39
2013-01-19,2,31,49
2013-01-20,2,31,63
2013-01-21,2,31,37
2013-01-22,2,31,37
2013-01-23,2,31,35
2013-01-24,2,31,43
2013-01-25,2,31,44
2013-01-26,2,31,63
2013-01-27,2,31,54
2013-01-28,2,31,36
2013-01-29,2,31,32
2013-01-30,2,31,47
2013-01-31,2,31,42
2013-02-01,2,31,50
2013-02-02,2,31,59
2013-02-03,2,31,61
2013-02-04,2,31,33
2013-02-05,2,31,53
2013-02-06,2,31,44
2013-02-07,2,31,43
2013-02-08,2,31,56
2013-02-09,2,31,60
2013-02-10,2,31,63
2013-02-11,2,31,39
2013-02-12,2,31,48
2013-02-13,2,31,39
2013-02-14,2,31,40
2013-02-15,2,31,43
2013-02-16,2,31,56
2013-02-17,2,31,66
2013-02-18,2,31,38
2013-02-19,2,31,33
2013-02-20,2,31,39
2013-02-21,2,31,54
2013-02-22,2,31,57
2013-02-23,2,31,53
2013-02-24,2,31,57
2013-02-25,2,31,33
2013-02-26,2,31,52
2013-02-27,2,31,52
2013-02-28,2,31,40
2013-01-01,3,31,42
2013-01-02,3,31,32
2013-01-03,3,31,30
2013-01-04,3,31,57
2013-01-05,3,31,39
2013-01-06,3,31,48
2013-01-07,3,31,27
2013-01-08,3,31,29
2013-01-09,3,31,36
2013-01-10,3,31,41
2013-01-11,3,31,35
2013-01-12,3,31,43
2013-01-13,3,31,45
2013-01-14,3,31,31
2013-01-15,3,31,31
2013-01-16,3,31,31
2013-01-17,3,31,49
2013-01-18,3,31,46
2013-01-19,3,31,43
2013-01-20,3,31,49
2013-01-21,3,31,30
2013-01-22,3,31,43
2013-01-23,3,31,27
2013-01-24,3,31,30
2013-01-25,3,31,44
2013-01-26,3,31,32
2013-01-27,3,31,49
2013-01-28,3,31,30
2013-01-29,3,31,31
2013-01-30,3,31,44
2013-01-31,3,31,54
2013-02-01,3,31,45
2013-02-02,3,31,50
2013-02-03,3,31,46
2013-02-04,3,31,31
2013-02-05,3,31,37
2013-02-06,3,31,41
2013-02-07,3,31,31
2013-02-08,3,31,38
2013-02-09,3,31,37
2013-02-10,3,31,57
2013-02-11,3,31,33
2013-02-12,3,31,38
2013-02-13,3,31,52
2013-02-14,3,31,49
2013-02-15,3,31,36
2013-02-16,3,31,43
2013-02-17,3,31,58
2013-02-18,3,31,32
2013-02-19,3,31,42
2013-02-20,3,31,38
2013-02-21,3,31,45
2013-02-22,3,31,42
2013-02-23,3,31,53
2013-02-24,3,31,48
2013-02-25,3,31,43
2013-02-26,3,31,35
2013-02-27,3,31,39
2013-02-28,3,31,40
2013-01-01,4,31,35
2013-01-02,4,31,35
2013-01-03,4,31,27
2013-01-04,4,31,44
2013-01-05,4,31,44
2013-01-06,4,31,34
2013-01-07,4,31,26
2013-01-08,4,31,29
2013-01-09,4,31,28
2013-01-10,4,31,28
2013-01-11,4,31,43
2013-01-12,4,31,37
2013-01-13,4,31,35
2013-01-14,4,31,26
2013-01-15,4,31,24
2013-01-16,4,31,34
2013-01-17,4,31,40
2013-01-18,4,31,32
2013-01-19,4,31,39
2013-01-20,4,31,46
2013-01-21,4,31,23
2013-01-22,4,31,31
2013-01-23,4,31,39
2013-01-24,4,31,32
2013-01-25,4,31,31
2013-01-26,4,31,43
2013-01-27,4,31,51
2013-01-28,4,31,30
2013-01-29,4,31,33
2013-01-30,4,31,25
2013-01-31,4,31,25
2013-02-01,4,31,38
2013-02-02,4,31,41
2013-02-03,4,31,47
2013-02-04,4,31,36
2013-02-05,4,31,40
2013-02-06,4,31,38
2013-02-07,4,31,36
2013-02-08,4,31,56
2013-02-09,4,31,43
2013-02-10,4,31,49
2013-02-11,4,31,22
2013-02-12,4,31,26
2013-02-13,4,31,38
2013-02-14,4,31,47
2013-02-15,4,31,39
2013-02-16,4,31,50
2013-02-17,4,31,40
2013-02-18,4,31,26
2013-02-19,4,31,39
2013-02-20,4,31,41
2013-02-21,4,31,41
2013-02-22,4,31,46
2013-02-23,4,31,30
2013-02-24,4,31,44
2013-02-25,4,31,29
2013-02-26,4,31,33
2013-02-27,4,31,43
2013-02-28,4,31,33
2013-01-01,5,31,24
2013-01-02,5,31,28
2013-01-03,5,31,24
2013-01-04,5,31,26
2013-01-05,5,31,21
2013-01-06,5,31,22
2013-01-07,5,31,17
2013-01-08,5,31,26
2013-01-09,5,31,17
2013-01-10,5,31,36
2013-01-11,5,31,22
2013-01-12,5,31,20
2013-01-13,5,31,25
2013-01-14,5,31,21
2013-01-15,5,31,21
2013-01-16,5,31,24
2013-01-17,5,31,31
2013-01-18,5,31,27
2013-01-19,5,31,28
2013-01-20,5,31,31
2013-01-21,5,31,16
2013-01-22,5,31,27
2013-01-23,5,31,19
2013-01-24,5,31,22
2013-01-25,5,31,17
2013-01-26,5,31,35
2013-01-27,5,31,20
2013-01-28,5,31,15
2013-01-29,5,31,29
2013-01-30,5,31,22
2013-01-31,5,31,32
2013-02-01,5,31,29
2013-02-02,5,31,26
2013-02-03,5,31,30
2013-02-04,5,31,26
2013-02-05,5,31,27
2013-02-06,5,31,28
2013-02-07,5,31,19
2013-02-08,5,31,31
2013-02-09,5,31,25
2013-02-10,5,31,29
2013-02-11,5,31,21
2013-02-12,5,31,28
2013-02-13,5,31,25
2013-02-14,5,31,23
2013-02-15,5,31,35
2013-02-16,5,31,26
2013-02-17,5,31,32
2013-02-18,5,31,23
2013-02-19,5,31,19
2013-02-20,5,31,28
2013-02-21,5,31,26
2013-02-22,5,31,23
2013-02-23,5,31,28
2013-02-24,5,31,37
2013-02-25,5,31,20
2013-02-26,5,31,27
2013-02-27,5,31,25
2013-02-28,5,31,31
