date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2015-02-27,335909777.438,119551188.702,101322,3283333655.27,236.44,44013900.0,3800.0,14.39065266,241525,46684376316.9,181806,35.9989523108,0.0001,57092535,152
2015-02-28,139169027.473,66469535.1135,89490,3521497729.72,253.52,13949300.0,3550.0,13.49989157,282492,46684376316.9,253878,27.0764227584,0.0001,62779184,142
2015-03-01,306082597.021,70842656.0096,88588,3532929905.77,254.28,25213700.0,3500.0,13.97061238,276725,46684376316.9,233098,25.7859550416,0.0001,55262682,140
2015-03-02,470318780.53,105086240.167,104779,3618405172.0,260.36,40465700.0,3950.0,15.3940228,282537,46684376316.9,211755,42.6629384824,0.0001,64550317,158
2015-03-03,272841395.096,129021338.733,110823,3823662226.66,275.05,50461300.0,3950.0,15.6440078,267483,46684376316.9,196153,48.001742503,0.0001,64201534,158
2015-03-04,220349235.034,107434524.494,98389,3921141965.34,281.99,41383000.0,3500.0,14.53469909,241795,46684376316.9,184378,41.5391347688,0.0001,56239183,140
2015-03-05,256104351.47,104655175.186,100983,3793356364.47,272.74,41302400.0,3300.0,14.89058476,257487,46684376316.9,190841,38.393077957,0.0001,62950817,132
2015-03-06,197846477.972,97451657.4688,93721,3834223826.74,275.6,28918900.0,3700.0,16.76618435,237139,46684376316.9,172352,40.11728682,0.0001,57968623,148
2015-03-07,245319533.386,83170742.7938,91365,3789106054.52,272.29,17825900.0,3500.0,13.06858102,256276,46684376316.9,222229,19.83006383,0.0001,54250090,140
2015-03-08,574081280.064,98229490.9335,87371,3847830396.13,276.43,22067900.0,3900.0,13.21540516,269305,46832059250.5,231089,22.933517376,0.0001,54897722,156
2015-03-09,275839975.302,148210276.798,105392,3826181216.56,274.81,59178200.0,3600.0,15.72043904,259817,47427554950.6,213533,32.8068232962,0.0001,64254792,144
2015-03-10,293056725.411,156725293.329,105389,4036843987.5,289.86,67770800.0,3800.0,15.35729233,249715,47427554950.6,178479,40.81286772,0.0001,60877088,152
2015-03-11,231030495.811,94632691.8258,100611,4061093113.44,291.52,33963900.0,3850.0,15.32225806,252122,47427554950.6,176912,33.81632,0.0001,62727147,154
2015-03-12,241810189.331,102916741.412,96964,4126338896.55,296.13,32585200.0,3275.0,14.00767054,247232,47427554950.6,165009,43.8413831688,0.0001,60501109,131
2015-03-13,239211423.837,106804805.751,95890,4099320576.89,294.12,31421500.0,3650.0,13.70402241,242044,47427554950.6,185492,36.8613419472,0.0001,54508835,146
2015-03-14,209430934.425,78432084.7949,89380,3965307704.44,284.44,22612300.0,3275.0,12.34936058,259956,47427554950.6,223345,27.3499527392,0.0001,51635084,131
2015-03-15,147159010.104,61038925.291,84791,3924323404.27,281.42,11970100.0,3575.0,11.9740388,255965,47427554950.6,233802,20.8820197086,0.0001,50088284,143
2015-03-16,242824758.43,95840200.6656,105079,3984712919.22,285.68,21516100.0,3475.0,15.13383473,262370,47427554950.6,210231,32.5901344288,0.0001,59833970,139
2015-03-17,201734589.901,94128259.4169,99433,4054154985.66,290.6,21497200.0,3200.0,14.10203756,226566,47427554950.6,177971,35.39660565,0.0001,52670920,128
2015-03-18,405865142.659,125690498.031,99454,3978157708.23,285.07,57008000.0,3825.0,15.16419516,250786,47427554950.6,181473,38.44881625,0.0001,57776111,153
2015-03-19,250411407.185,93755403.4489,106160,3571667206.55,255.88,52732000.0,3425.0,16.48516776,270074,47427554950.6,190811,29.0882899896,0.0001,62627940,137
2015-03-20,192802658.125,76754826.8739,103396,3643476979.89,260.96,18456700.0,3400.0,16.0965401,239081,47427554950.6,196178,28.69411776,0.0001,55490962,136
2015-03-21,144807886.456,60011272.8105,92685,3654049470.55,261.64,17130100.0,3775.0,13.25657744,244881,47427554950.6,219996,25.37908,0.0001,52165543,151
2015-03-22,112484117.501,49229996.7944,90444,3630880962.0,259.92,18438100.0,3550.0,13.13911317,274913,47417554875.9,237449,22.7872851696,0.0001,55449816,142
2015-03-23,212231402.08,94188993.7328,105874,3743180089.75,267.89,22811900.0,3625.0,17.57202944,261333,46717549644.7,221268,30.512671,0.0001,60339658,145
2015-03-24,232860491.248,84840590.5531,92754,3725952791.1,266.58,40073700.0,4325.0,13.68366895,222274,46717549644.7,163627,39.987,0.0001,50655322,173
2015-03-25,230813256.002,78380481.1849,96976,3459885403.64,247.47,35866900.0,4050.0,15.77234281,224960,46717549644.7,167762,34.6458,0.0001,50633724,162
2015-03-26,220100599.895,93350893.411,101033,3444235045.53,246.28,25730000.0,3700.0,14.52750048,230879,46717549644.7,182328,28.2126349536,0.0001,54469537,148
2015-03-27,226426484.967,75064012.6213,99320,3477275153.29,248.57,17274900.0,4275.0,13.97818158,233307,46717549644.7,180617,37.0146307853,0.0001,51489027,171
2015-03-28,138592261.221,47480811.335,87226,3455939100.3,246.98,16040900.0,3700.0,12.58691333,236711,46717549644.7,198436,24.673302,0.0001,50600377,148
2015-03-29,126251158.804,49403901.0364,90363,3537576002.0,252.74,21699400.0,3825.0,12.76426269,279006,46717549644.7,245902,22.2921380964,0.0001,53966847,153
2015-03-30,185573521.773,78124351.6981,106213,3400319698.77,242.88,23009600.0,3550.0,15.45788621,260564,46717549644.7,200222,32.1239718624,0.0001,58996885,142
2015-03-31,187530495.438,79514944.794,114961,3465346556.86,247.45,22672000.0,3750.0,16.30322108,268332,46717549644.7,212595,37.092755,0.0001,60063147,150
2015-04-01,236170908.467,88546081.6789,119211,3420896580.2,244.22,22877200.0,3300.0,16.83868407,268254,46717549644.7,204389,38.7217257408,0.0001,61956803,132
2015-04-02,169243749.895,75111608.2888,111904,3462026939.23,247.09,26272600.0,4150.0,15.69228121,260939,46717549644.7,202839,33.5776506451,0.0001,60953271,166
2015-04-03,166336366.638,65620382.8988,104400,3546835575.98,253.07,23146600.0,3650.0,14.9398179,237988,46717549644.7,184657,25.307,0.0001,59836758,146
2015-04-04,105004740.875,38531676.9765,89498,3564830283.94,254.29,12493500.0,3825.0,13.74643295,249662,46717549644.7,223195,19.3105435674,0.0001,52022810,153
2015-04-05,98872127.3994,38326831.7223,94875,3558354011.1,253.76,19649200.0,3700.0,14.83959852,269522,48985437809.3,243041,16.215264,0.0001,55941705,148
2015-04-06,167845284.259,66713467.0066,107323,3656822165.73,260.72,20034200.0,3150.0,16.08612337,249125,49446390688.2,200395,25.2107975176,0.0001,59084191,126
2015-04-07,179220050.214,76020006.8988,108562,3581335992.0,255.27,18467400.0,3800.0,15.6944422,262556,49446390688.2,196838,33.0456664206,0.0001,59888304,152
2015-04-08,211605819.92,91379198.5601,110626,3551150374.93,253.06,30086400.0,3125.0,16.1527751,255569,49446390688.2,195087,31.84823365,0.0001,57797825,125
2015-04-09,188931145.491,74141177.4946,116487,3435266846.97,244.75,21643500.0,3325.0,18.87801779,247529,49446390688.2,188938,26.06595332,0.0001,58413208,133
2015-04-10,198883145.545,87764980.6789,112674,3421393939.86,243.69,28882000.0,3800.0,27.80415534,258200,49446390688.2,203118,28.3257068016,0.0001,57051383,152
2015-04-11,126780913.547,57088343.1109,99289,3314533589.82,236.02,16365200.0,3500.0,16.6150047,271116,49446390688.2,240807,23.602,0.0001,54914299,140
2015-04-12,94844659.435,42696186.6256,86871,3322607232.34,236.54,12387900.0,3200.0,14.10159871,255123,49446390688.2,213700,23.654,0.0001,47528033,128
2015-04-13,192337382.967,75752476.932,115251,3315159393.93,235.95,31181800.0,3900.0,17.27967925,275339,49446390688.2,214459,27.0766144935,0.0001,64594628,156
2015-04-14,199283163.237,83388165.4339,110001,3158801959.89,224.76,31719000.0,3725.0,16.02169132,258038,49446390688.2,200593,28.2033747768,0.0001,59059424,149
2015-04-15,155455937.688,86917747.5505,107484,3079552079.16,219.07,22562000.0,3050.0,15.47774603,226612,49446390688.2,173371,21.907,0.0001,54702672,122
2015-04-16,235278440.49,72153673.9983,98908,3148502071.36,223.92,24805400.0,3450.0,14.03218749,226454,49446390688.2,171336,24.304982148,0.0001,50392614,138
2015-04-17,236322374.22,75471406.462,102629,3214597326.34,228.57,20429800.0,3150.0,14.66698599,231657,49446390688.2,187462,29.2531520238,0.0001,53267154,126
2015-04-18,142363165.735,44061739.3285,97563,3134875090.98,222.85,12939000.0,3650.0,13.32714608,252184,49446390688.2,230567,16.025393092,0.0001,53734790,146
2015-04-19,194311657.665,48296729.3578,90989,3144328006.0,223.46,15021500.0,3625.0,12.99562204,270849,48876651530.6,232923,20.9192592958,0.0001,53328130,145
2015-04-20,254088730.308,61790578.2728,116592,3133168826.28,222.61,18364700.0,3850.0,17.01682374,250190,47610564513.5,208946,24.8626230351,0.0001,60421302,154
2015-04-21,247019600.194,77510296.4594,112349,3162360998.58,224.62,24978000.0,3825.0,15.43035927,245910,47610564513.5,179541,40.6789695136,0.0001,58315439,153
2015-04-22,274545597.684,74310255.213,111726,3317792108.43,235.6,23847900.0,3800.0,15.864116,263063,47610564513.5,204995,38.686080728,0.0001,59775059,152
2015-04-23,216753216.784,69436422.8857,109708,3296815225.63,234.05,17036000.0,3250.0,15.85553042,263066,47610564513.5,206835,42.1568402475,0.0001,59515204,130
2015-04-24,263731021.669,67917805.911,108652,3324528982.35,235.97,21448700.0,3100.0,15.60361285,259790,47610564513.5,191227,39.4941408001,0.0001,61175042,124
2015-04-25,189320713.35,47396729.668,98302,3258859538.74,231.24,13957200.0,4075.0,99.35690506,265454,47610564513.5,239194,24.8356685412,0.0001,53575951,163
2015-04-26,226056112.457,58208120.3729,92855,3191611206.0,226.41,28943700.0,3600.0,13.43856985,275649,47610564513.5,239031,25.5001666107,0.0001,54535317,144
2015-04-27,256471910.054,77322440.0395,113638,3093914510.84,219.43,38574000.0,3425.0,15.72423382,255440,47610564513.5,199622,38.2478163676,0.0001,59793919,137
2015-04-28,267787233.469,69388341.1971,113040,3229430028.19,228.97,21469200.0,3825.0,16.15746744,254194,47610564513.5,191519,41.6864453481,0.0001,59071390,153
2015-04-29,260812746.117,68380919.0129,117133,3182375582.99,225.59,18936500.0,3175.0,16.87860527,261087,47610564513.5,206583,36.3604676137,0.0001,62871844,127
2015-04-30,239409634.175,70975426.6922,112824,3184503106.53,225.69,33818600.0,3350.0,16.73387524,246411,47610564513.5,186467,32.3233218,0.0001,58754209,134
2015-05-01,257652880.382,68472829.5818,99412,3330054608.25,235.94,18815300.0,3700.0,13.73766087,222862,47610564513.5,172602,27.770138,0.0001,50116557,148
2015-05-02,171600628.132,39702811.2692,94955,3280118035.49,232.34,12535500.0,3675.0,13.99169181,268349,47610564513.5,253102,15.3401230364,0.0001,54595790,147
2015-05-03,162733763.002,51743444.8987,84461,3316777472.92,234.88,18494100.0,3525.0,12.34368977,247957,47618947535.9,216473,23.6304241856,0.0001,48760422,141
2015-05-04,266354455.785,76475754.0221,103872,3394924394.63,240.36,21223400.0,3200.0,15.10627218,257381,47643398017.8,193092,27.678607728,0.0001,56037743,128
2015-05-05,261876634.823,67316438.6699,115194,3374546803.85,238.85,23929100.0,3850.0,16.32255227,263228,47643398017.8,199068,33.0999452595,0.0001,59406871,154
2015-05-06,252371981.499,65400237.5877,111572,3338790841.6,236.25,29587200.0,4025.0,15.78427708,272342,47643398017.8,208609,30.94875,0.0001,58490262,161
2015-05-07,268382191.688,69732081.4492,110984,3246499768.39,229.66,29064400.0,3525.0,15.99528963,261584,47643398017.8,205029,30.0287638358,0.0001,59345507,141
2015-05-08,229160919.929,66955625.655,108995,3353948450.02,237.2,27445500.0,3750.0,16.57046441,296615,47643398017.8,259576,25.996878056,0.0001,59961049,150
2015-05-09,193007658.087,61370157.7411,94587,3447631056.91,243.77,19790500.0,3225.0,13.34743823,235300,47643398017.8,178833,20.086648,0.0001,49191201,129
2015-05-10,205948324.238,47696502.2975,89280,3419473788.52,241.73,15019100.0,3225.0,15.5854514,270609,47643398017.8,230640,30.1534002,0.0001,54478574,129
2015-05-11,250540130.355,74124939.185,111216,3400210909.87,240.3,20892300.0,3950.0,17.33158914,266171,47643398017.8,215561,48.257012358,0.0001,62166546,158
2015-05-12,228588047.839,78304314.1231,109951,3427365046.1,242.15,19282600.0,3750.0,16.05606726,274468,47643398017.8,205797,65.8179996695,0.0001,60408656,150
2015-05-13,244493084.036,75020647.7465,108696,3417655579.49,241.4,27180100.0,4050.0,15.48162095,248774,47643398017.8,200652,46.792283182,0.0001,57548245,162
2015-05-14,223788832.365,75558421.9712,101430,3345115133.04,236.21,24413700.0,3850.0,14.06091765,238229,47643398017.8,178508,45.990087,0.0001,52248905,154
2015-05-15,197047469.508,56536223.9187,105013,3356686048.22,236.96,16329400.0,3675.0,15.12186504,246460,47643398017.8,195836,35.520304,0.0001,54390373,147
2015-05-16,155639636.468,40509550.2429,90554,3367080759.69,237.64,11089700.0,3300.0,13.11363793,263674,47643398017.8,238191,23.764,0.0001,51350538,132
2015-05-17,125270309.198,33782300.8733,86991,3344980280.68,236.01,11134300.0,4275.0,13.07921042,259127,48228846400.9,220831,21.577898679,0.0001,53326557,171
2015-05-18,198691262.691,63605012.7304,98434,3358248196.71,236.89,16780300.0,3600.0,14.84130953,245688,48807487244.7,198588,33.0614059782,0.0001,54036739,144
2015-05-19,251078113.223,75753334.006,107216,3304406200.59,233.04,14241900.0,3250.0,15.68797983,255639,48807487244.7,192595,61.2028570848,0.0001,58545516,130
2015-05-20,223486875.517,68741042.7475,106743,3288960517.19,231.89,15499400.0,3625.0,15.0403967,257272,48807487244.7,201865,50.4286893035,0.0001,56600611,145
2015-05-21,189114635.336,69339080.7647,98147,3320162526.7,234.02,15108900.0,3875.0,14.47529212,237948,48807487244.7,189941,51.3459865308,0.0001,51823263,155
2015-05-22,255886975.224,82617062.6798,102632,3339333619.22,235.32,27003000.0,3450.0,15.33794565,247123,48807487244.7,208106,42.334068,0.0001,56879889,138
2015-05-23,194893610.993,71128902.6706,86167,3410590678.25,240.29,14605000.0,2800.0,12.75570619,221840,48807487244.7,193106,36.013487779,0.0001,48562126,112
2015-05-24,139402623.396,49117135.8698,93898,3392877150.27,238.98,11508000.0,3650.0,13.52427108,289098,48807487244.7,289370,21.9422402556,0.0001,58236525,146
2015-05-25,179978985.066,63288778.3917,105945,3421374651.0,240.93,14423900.0,3525.0,15.52614626,260538,48807487244.7,227362,30.6292646583,0.0001,60033499,141
2015-05-26,200472736.389,77459004.4623,108240,3367782717.79,237.1,16425000.0,3600.0,18.04951479,271049,48807487244.7,217270,44.92881401,0.0001,60351928,144
2015-05-27,238646967.264,75279530.0442,107951,3368273877.78,237.07,18837000.0,3450.0,16.00109647,260548,48807487244.7,191796,49.2453562672,0.0001,60431266,138
2015-05-28,207472419.323,80952151.5325,110848,3371685318.46,237.26,13829600.0,3300.0,16.24789347,256485,48807487244.7,195989,42.398362,0.0001,59783804,132
2015-05-29,228127505.482,75233825.4828,123898,3374276034.85,237.38,14805000.0,3850.0,17.83224896,293460,48807487244.7,234967,26.1118,0.0001,65027216,154
2015-05-30,189811126.517,75350842.8258,127665,3370944516.59,237.09,14098600.0,3400.0,17.0420672,311054,48807487244.7,283329,12.178198977,0.0001,65288822,136
2015-05-31,180041652.877,56909044.2374,98636,3315569031.5,233.13,14730800.0,3700.0,39.45981082,294994,48535929332.5,248207,34.340608512,0.0001,56197017,148
2015-06-01,256633543.079,91031440.673,128564,3275014787.23,230.23,26090500.0,3300.0,21.70563529,310813,47589591153.6,239124,65.1216260695,0.0001,70103250,132
2015-06-02,232484075.408,85238657.6613,128057,3171555091.37,222.89,20459000.0,3750.0,18.56065267,306900,47589591153.6,231457,59.4849210913,0.0001,70326266,150
2015-06-03,246419455.019,78135652.404,127458,3212924021.23,225.74,17752400.0,3550.0,18.03214868,292969,47589591153.6,231248,40.222725671,0.0001,67003256,142
2015-06-04,228483626.881,70247696.7546,118205,3214147254.34,225.77,14728100.0,3525.0,16.82484681,277531,47589591153.6,209147,32.3857537506,0.0001,61000891,141
2015-06-05,244974191.942,74562471.5864,110063,3191829113.72,224.15,18056500.0,3450.0,15.9113149,264710,47589591153.6,206605,46.3891874,0.0001,58220943,138
2015-06-06,177408308.627,50410922.0162,92518,3205033859.26,225.01,11131500.0,4450.0,14.25095862,267857,47589591153.6,242457,48.3436482611,0.0001,51173682,178
2015-06-07,159789131.362,53306089.2074,83478,3214301181.88,225.6,13318400.0,3725.0,12.96274061,261175,47589591153.6,224999,28.655991744,0.0001,53066851,149
2015-06-08,192474536.463,67211446.6678,108016,3176399422.17,222.88,23378400.0,3925.0,17.34380551,248291,47589591153.6,194430,30.2574109488,0.0001,58444654,157
2015-06-09,241382502.761,76819819.2245,121487,3257906381.73,228.54,28353100.0,3775.0,17.7172119,283463,47589591153.6,204866,50.2788,0.0001,63362231,151
2015-06-10,238847634.01,78986896.5694,131110,3265354343.27,228.99,15904800.0,4225.0,20.08297998,361008,47589591153.6,267601,59.9711894964,0.0001,82892282,169
2015-06-11,234812592.65,72726129.5496,120489,3264027943.99,228.85,14416000.0,3375.0,17.44264663,283760,47589591153.6,207863,70.0275393175,0.0001,61990880,135
2015-06-12,252962676.039,78771772.8044,126803,3277209185.5,229.71,14017700.0,3550.0,18.36680608,300429,47589591153.6,243539,60.068429928,0.0001,68047498,142
2015-06-13,186052121.073,66568578.1377,105684,3281113092.43,229.92,13305300.0,3975.0,16.9025367,282778,47589591153.6,243009,46.9192179936,0.0001,59648423,159
2015-06-14,234123490.032,59146886.4385,102888,3317955101.8,232.44,12165900.0,3700.0,15.98348336,290745,49124063327.5,251574,35.3136771156,0.0001,60236963,148
2015-06-15,305061887.312,85878549.9496,129245,3332783801.04,233.42,19912100.0,3600.0,19.87304204,321008,49692386354.9,276180,44.8506516282,0.0001,73862226,144
2015-06-16,368976159.218,127350100.674,121423,3381060746.65,236.76,41612000.0,2950.0,20.13279514,280541,49692386354.9,264528,48.5303261088,0.0001,67705548,118
2015-06-17,409505250.254,123630558.925,132964,3582952216.49,250.82,43858400.0,3950.0,23.45269754,323293,49692386354.9,332922,67.8094553774,0.0001,80775475,158
2015-06-18,318888967.7,108489642.038,124773,3563987502.7,249.43,30980200.0,3900.0,27.33272035,282519,49692386354.9,384864,54.6444185131,0.0001,75569200,156
2015-06-19,372117620.573,136237519.483,125075,3559308639.13,249.04,23965300.0,3675.0,27.30544421,294773,49692386354.9,318448,40.599746,0.0001,75838577,147
2015-06-20,227373347.538,67651991.4759,101878,3495756032.71,244.53,20608100.0,3350.0,15.3721681,263209,49692386354.9,234187,36.606141,0.0001,58985628,134
2015-06-21,188445439.543,55330870.6104,96530,3504693346.98,245.1,10600900.0,3100.0,14.07698414,281053,49692386354.9,255066,27.432638577,0.0001,57021658,124
2015-06-22,249915345.813,84214479.7627,119192,3489405322.0,243.97,17692500.0,3825.0,27.92504014,266005,49692386354.9,382384,59.9926206711,0.0001,90153373,153
2015-06-23,262783925.412,81376506.2086,125420,3532553605.7,246.93,15108700.0,3500.0,18.74452789,301327,49692386354.9,247545,49.386,0.0001,73027174,140
2015-06-24,257985300.975,83011772.5033,112937,3495713364.29,244.28,17344900.0,3900.0,16.35528118,268106,49692386354.9,205523,44.09382247,0.0001,60148083,156
2015-06-25,204855014.513,76828952.0173,111316,3440587926.01,240.37,16133100.0,3800.0,16.69325104,232177,49692386354.9,171870,37.6328415918,0.0001,54542025,152
2015-06-26,338277673.713,96494000.0758,116278,3473524992.99,242.6,13983500.0,3850.0,18.16023869,291304,49692386354.9,233135,43.186628228,0.0001,64199127,154
2015-06-27,285793805.341,63247281.3542,105875,3487855195.0,243.55,20488600.0,3225.0,16.74241236,295627,49692386354.9,271686,32.4169653095,0.0001,62617589,129
2015-06-28,190847401.706,63273476.9387,99004,3594872134.93,250.96,15137600.0,3525.0,15.3949869,272459,49490567918.6,241975,36.2895211976,0.0001,58195929,141
2015-06-29,302959719.639,102707755.078,124040,3563696958.1,248.72,34742900.0,3500.0,18.70253432,290315,49402014931.2,224120,62.18,0.0001,68195889,140
2015-06-30,388295044.289,139283328.674,155724,3683809618.49,257.04,44533800.0,3625.0,29.95122247,313893,49402014931.2,602736,146.311072438,0.0001,86772911,145
2015-07-01,299050942.43,112221473.322,143977,3775110512.18,263.35,27029800.0,3375.0,21.27628595,309194,49402014931.2,230330,57.287441958,0.0001,85653651,135
2015-07-02,311150657.089,110212086.559,141999,3707319306.06,258.55,21551900.0,3850.0,24.29662311,316488,49402014931.2,237903,83.285801404,0.0001,73448051,154
2015-07-03,292387453.575,95171098.0379,129558,3663954513.95,255.46,19033800.0,4025.0,22.79418437,301162,49402014931.2,233966,51.4431323246,0.0001,69272593,161
2015-07-04,220560357.82,72234985.6296,104430,3679703015.83,256.49,15620400.0,3800.0,17.84510252,277347,49402014931.2,238582,30.08037773,0.0001,58989102,152
2015-07-05,275352690.12,106115983.921,114942,3742553891.26,260.8,44156100.0,3550.0,20.94808987,307720,49402014931.2,255254,97.539390384,0.0001,62794979,142
2015-07-06,375107138.853,136214524.159,173889,3891689162.0,271.11,49154800.0,4525.0,35.590639,342128,49402014931.2,568309,108.416889,0.00012299,91904271,181
2015-07-07,309965622.767,115773515.002,190613,3876041999.23,269.96,28857600.0,3350.0,43.28253875,324880,49402014931.2,700081,118.2667764,0.0002,103047898,134
2015-07-08,313721429.854,118521830.923,201586,3819940875.3,265.98,36980200.0,4025.0,50.7814831,323601,49402014931.2,1301391,132.8782884,0.0002,118681248,161
2015-07-09,335733161.006,131867407.698,191030,3890532068.26,270.83,40301200.0,3325.0,40.17988719,327766,49402014931.2,630204,62.1069360142,0.0001,99049487,133
2015-07-10,455129379.806,162880438.477,192866,3867674904.21,269.16,100390000.0,3850.0,37.36990049,322375,49402014931.2,677969,35.93286,0.0001,99244728,154
2015-07-11,327675076.677,109127614.349,186052,4094628720.43,284.88,41109900.0,3700.0,38.71393068,319744,49650905000.1,1257353,25.8671096976,0.0001,110479447,148
2015-07-12,340472284.006,109520077.843,208550,4214227912.8,293.14,56405000.0,3375.0,44.36391382,319701,51076366303.5,927889,5.0795269886,0.0001,104876113,135
2015-07-13,389412043.485,135142268.227,159547,4469796618.77,310.83,62053900.0,3700.0,32.26811751,296403,51076366303.5,647251,21.416187,0.0001,106253319,148
2015-07-14,346128352.407,126055923.432,122474,4200501156.67,292.03,28727200.0,3600.0,29.19469656,285096,51076366303.5,201339,59.573711158,0.00010073,103105000,144
2015-07-15,321778514.447,102006869.785,115417,4144283271.75,288.05,27486600.0,3825.0,26.13382277,275285,51076366303.5,208004,49.484622229,0.0001,101408345,153
2015-07-16,370499206.014,129501748.483,114253,4116322478.85,286.04,49482600.0,3350.0,27.39621947,275653,51076366303.5,195308,53.2054394196,0.0001,93714990,134
2015-07-17,294990149.179,93809590.6955,116759,4002981246.84,278.09,27591400.0,3675.0,24.04523437,253340,51076366303.5,186448,33.4376500551,0.0001,99460492,147
2015-07-18,223408365.479,71606094.0292,130546,4021849869.52,279.33,25187100.0,3725.0,43.55700027,257392,51076366303.5,220683,9.15951003,0.0001,97543970,149
2015-07-19,183740156.05,55711091.1752,120735,3957288523.24,274.77,15332500.0,3800.0,19.6377689,290314,51076366303.5,265504,7.528698,0.0001,97266855,152
2015-07-20,251433479.924,85926999.7207,125102,3940020935.03,273.5,22711400.0,3900.0,40.05246965,284027,51076366303.5,211541,34.62791158,0.0001,68488532,156
2015-07-21,264729511.618,92608295.7292,133658,4018439569.49,278.88,22930700.0,3175.0,25.67332781,306249,51076366303.5,210357,27.2850698064,0.0001,68004639,127
2015-07-22,251113657.169,95455902.378,131105,3973088677.79,275.66,19389800.0,3850.0,27.36251591,295223,51076366303.5,208545,30.2153351808,0.0001,71315681,154
2015-07-23,258524717.735,90857532.5249,109480,3998222958.38,277.34,18531300.0,3500.0,26.58585451,256642,51076366303.5,180185,51.317717836,0.0001,56191516,140
2015-07-24,296295309.186,100082673.976,109749,3980209092.8,276.01,37199400.0,4225.0,23.27602155,273643,51076366303.5,198224,53.104489606,0.0001,63593592,169
2015-07-25,193556191.405,82849842.8123,100390,4156506319.94,288.16,20662200.0,3850.0,20.24099182,243986,51607092413.0,184028,29.470685112,0.0001,54624758,154
2015-07-26,150032952.316,59338227.6575,92632,4164455438.08,288.64,16032300.0,3600.0,21.17046613,298836,52278304845.6,353458,39.499186144,0.0001,62463054,144
2015-07-27,253982098.978,94075921.7045,115077,4223379486.33,292.64,30592000.0,3725.0,31.33315906,285200,52278304845.6,427984,53.43840512,0.0001,79283636,149
2015-07-28,315552110.356,108943911.648,118214,4238564587.67,293.63,25453600.0,3400.0,27.90367841,298291,52278304845.6,355644,51.943147,0.0001,78127580,136
2015-07-29,283712337.107,109955483.007,143048,4251996720.0,294.48,24672600.0,3800.0,39.00263677,321419,52278304845.6,1391580,67.5751884264,0.000123,127714101,152
2015-07-30,264750092.086,102155903.571,123443,4175312408.54,289.1,21635800.0,3350.0,34.02627027,276124,52278304845.6,1078991,72.67942199,0.0001113,104205454,134
2015-07-31,254458235.179,94207506.6776,147352,4156150162.25,287.7,23629100.0,3775.0,37.75865133,303868,52278304845.6,1473022,56.542305309,0.00010624,114170596,151
2015-08-01,198199560.348,68416561.8999,147326,4113770874.06,284.69,18995000.0,3875.0,32.67417545,298805,52278304845.6,1537131,30.7549809868,0.0001,113125782,155
2015-08-02,156828970.478,59881895.2328,103449,4053611561.11,280.45,17722200.0,3775.0,20.81821964,298371,52278304845.6,430311,25.480424975,0.0001,64655436,151
2015-08-03,236586716.21,98461385.5754,119687,4088738520.32,282.81,21474100.0,3925.0,27.09518893,298021,52278304845.6,316409,46.0389877563,0.0001,71430691,157
2015-08-04,276858684.083,121536179.645,132411,4066859604.35,281.23,21908700.0,3400.0,35.18586297,293112,52278304845.6,1171795,68.90135,0.00013001,108470847,136
2015-08-05,313390873.139,130643608.349,133625,4120213573.81,284.85,20128000.0,3325.0,33.89808802,316578,52278304845.6,1241824,80.886558609,0.000113,106528620,133
2015-08-06,288321945.106,147983721.25,134695,4078622909.93,281.91,18792100.0,3575.0,37.05030425,295691,52278304845.6,1365143,53.801452242,0.00018225,112278817,143
2015-08-07,273598398.812,107836035.037,111208,4033837144.6,278.74,42484800.0,3425.0,25.06010357,272880,52278304845.6,440197,50.6799994932,0.0001,68253530,137
2015-08-08,290715872.283,121510025.763,101351,4049315838.98,279.74,58533000.0,4025.0,22.40730609,273178,52516565207.7,223796,34.141190001,0.0001,56415845,161
2015-08-09,301194318.627,196721718.882,90392,3780792740.1,261.12,23789600.0,3550.0,19.00348649,268041,52699842409.3,223451,34.7466273792,0.0001,52334696,142
2015-08-10,292242357.228,121294991.479,116674,3844980025.25,265.48,20979400.0,4175.0,28.5686514,292852,52699842409.3,228666,47.9828711288,0.0001,75217772,167
2015-08-11,278408375.176,111756859.838,114579,3829496404.36,264.34,25433900.0,4050.0,26.09037644,269443,52699842409.3,200789,52.841566,0.0001,66487238,162
2015-08-12,327785021.559,154507104.25,117772,3921036595.27,270.6,26815400.0,3150.0,25.59291304,277814,52699842409.3,213010,53.93154063,0.0001,63403679,126
2015-08-13,331948542.504,134117292.361,117360,3858026229.0,266.18,27685500.0,3675.0,24.68525201,276354,52699842409.3,208700,47.9124,0.0001,65275260,147
2015-08-14,325156154.129,160894535.55,111113,3829244484.75,264.13,27091200.0,3550.0,24.26238231,272463,52699842409.3,205800,46.1788595179,0.0001,61538350,142
2015-08-15,255704773.427,152899681.231,94807,3850471890.17,265.53,19321100.0,3424.99999999,20.52411841,268287,52699842409.3,215371,30.7392503892,0.0001,53632516,137
2015-08-16,262199667.26,147331469.249,89360,3798236242.43,261.87,29717000.0,3450.0,18.9535101,279628,52699842409.3,231726,37.0810067334,0.0001,52244404,138
