image_path,superclass,class
train/large_natural_outdoor_scenes/mountain/alp_s_001105.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000326.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002699.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002063.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001416.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002666.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002677.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000601.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000015.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000487.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000963.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001352.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001142.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001807.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000817.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001449.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000150.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001498.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000572.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003031.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001047.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000866.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000027.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000095.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000986.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001098.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001829.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002081.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000134.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001810.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002099.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000051.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000314.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001814.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000068.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001919.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000448.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002289.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000136.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001998.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003029.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001514.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000707.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000357.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002434.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000327.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003131.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002080.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000055.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001397.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000377.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_003100.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001965.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001841.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000044.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001437.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000097.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002318.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002675.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001439.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001651.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001505.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001484.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000031.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001961.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_003141.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002196.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002014.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000305.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001149.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002168.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002827.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000275.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000083.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000968.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000313.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000284.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001571.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000848.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001768.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002929.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000876.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002202.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001228.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002984.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000319.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001710.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000058.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001572.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000183.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000843.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000174.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001586.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000841.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001407.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001000.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000841.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000442.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002789.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002030.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002275.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000254.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001808.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_003009.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001966.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002338.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000643.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002719.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002561.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002672.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002679.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001203.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002849.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002708.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002670.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000153.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000960.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000036.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002779.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003085.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001656.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/guyot_s_000174.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002551.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002624.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000024.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_003021.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002504.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001401.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002274.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000002.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000227.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001091.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002549.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002814.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000184.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001950.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001153.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000442.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000085.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000563.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000534.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000646.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002939.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000202.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000299.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000123.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002859.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001097.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000733.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001468.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002212.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000336.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002272.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002776.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000089.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000163.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000786.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/guyot_s_000032.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002438.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002314.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000024.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000134.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000664.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000573.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000724.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001245.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001388.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000234.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000394.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000549.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000013.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002980.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001114.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002778.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002783.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/guyot_s_000076.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001496.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000137.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001576.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000008.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002898.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001029.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000320.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000635.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001535.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002924.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000492.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001685.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002865.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/guyot_s_000083.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002955.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002462.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000399.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002213.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000898.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001113.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000217.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001839.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001151.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000010.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001287.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001959.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003020.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000833.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002796.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000728.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/guyot_s_000070.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000962.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000560.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002207.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001679.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000941.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/guyot_s_000087.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002491.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000173.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002852.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000736.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000360.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003028.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002580.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001389.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001813.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000101.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000005.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001939.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000426.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002824.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001843.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000315.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001414.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001958.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002082.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001354.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001210.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001527.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000634.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001579.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000028.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002335.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001797.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001530.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001338.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000446.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002848.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000583.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002703.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003120.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000135.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001370.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000316.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000027.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000103.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000584.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001575.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001960.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002785.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002926.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001906.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000823.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000222.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000434.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001424.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000696.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000049.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000083.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000118.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001010.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000179.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003022.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001355.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000197.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000450.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000706.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/volcano_s_000065.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001221.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002658.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_000318.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_002341.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mountain_s_000001.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000809.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_003021.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002557.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_001358.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_003143.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002777.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/alp_s_001951.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002902.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000853.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_000554.png,large_natural_outdoor_scenes,mountain
train/large_natural_outdoor_scenes/mountain/mount_s_002663.png,large_natural_outdoor_scenes,mountain
